M_RSCP,M_RSRQ,M_SINR,M_CQI,M_QPSK ,M_16QAM,M_64QAM,M_256QAM,M_MIMO,M_Thrpt_Mbps,Thrpt_Good?
-74.60131917,-6.50269099,24.10490428,12.08716268,0.083333,0.166666,0.75,0,0.589059829,25.81363628,1
-99.62916408,-11.77108856,-0.622331809,5.217151998,0.96875,0.03125,0,0,0.326806527,14.59531664,0
-81.41867735,-8.52791768,18.32979077,11.51500309,0.159509,0.429447,0.411042,0,0.370526739,74.6170992,1
-68.92319879,-5.300651374,24.40935622,10.51812144,0.342105,0,0.210526,0.447368,0.531463146,8.300869336,0
-84.10850696,-8.949149877,13.60924308,7.724911939,0.257352,0.213235,0.529411,0,0.320599022,86.16928218,1
-75.01672319,-8.284395797,15.23725585,8.976168416,0.106796,0.242718,0.45631,0.194174,0.170981243,68.33779032,1
-83.37338503,-8.782437916,12.02330454,9.329828046,0.132075,0.276729,0.591194,0,0.220289409,100.7504285,1
-85.54991041,-8.359316767,12.17981819,7.984862257,0.292857,0.342857,0.364285,0,0.132326775,74.52378472,1
-91.66711889,-9.013046876,9.45644529,7.139563792,0.246153,0.430769,0.323076,0,0.356652949,77.75944778,1
-78.31740297,-8.054509398,18.64154802,11.30866238,0.308724,0.228187,0.402684,0.060402,0.262046507,43.20541747,1
-79.33159372,-9.933831271,2.444348009,6.152448568,0.25,0.666666,0.083333,0,0,14.42310411,0
-71.494346,-7.960481007,21.79376776,10.4963542,0.012987,0.12987,0.720779,0.136363,0.376718415,153.8164004,1
-97.88874754,-10.41881139,1.881693418,5.779025621,0.688888,0.311111,0,0,0,8.708736602,0
-73.03354277,-4.540638444,15.87532253,7.49680501,0,0.363636,0.545454,0.090909,0.540521494,26.60483913,1
-97.56545038,-11.23427724,3.831842557,4.306479046,0.814159,0.18584,0,0,0.120681852,23.92537245,0
-88.60467126,-9.260547698,9.603634596,6.081128491,0.197674,0.558139,0.22093,0.023255,0,43.09498415,1
-88.22275201,-9.217986681,11.66451435,7.635647925,0.066666,0.733333,0.2,0,0.344779453,21.07885009,0
-91.07279895,-8.963736654,8.563336444,7.101681213,0.313043,0.443478,0.243478,0,0.090473179,53.61093815,1
-87.8006465,-9.42897301,7.534595339,6.307591488,0.36,0.3,0.26,0.08,0.055461234,53.53021168,1
-85.84948737,-8.098694914,19.48871807,8.226966737,0.421052,0.166666,0.307017,0.105263,0.214657283,73.06754595,1
-86.75993945,-6.099244262,16.70993809,9.933648794,0,0,1,0,0,27.15012097,1
-85.05307671,-8.925201412,15.41346646,9.927764789,0.454545,0.163636,0.381818,0,0.319397502,62.25836282,1
-77.74385421,-8.186116052,18.16415107,10.22718936,0.086206,0.25862,0.528735,0.126436,0.3125,140.0830011,1
-83.78338549,-8.796331218,14.00233912,8.55913698,0,0.16129,0.729032,0.109677,0.182176417,120.3958239,1
-97.72818542,-9.361168782,7.378434827,9.504395004,0.113095,0.285714,0.541666,0.059523,0.432747667,93.49725036,1
-84.59746277,-6.817640265,19.89086221,10.87134569,0,0.008333,0.933333,0.058333,0.38574569,36.29525584,1
-84.79284314,-7.897102117,12.89119215,11.28652133,0.011834,0.118343,0.81065,0.059171,0.364125423,138.9945254,1
-70.82083097,-7.542723075,26.28831514,11.06186142,0.068702,0.351145,0.51145,0.068702,0.18069935,68.2454465,1
-67.34828812,-7.840421203,29.59055767,14.74309582,0,0.067632,0.859903,0.072463,0.46780529,44.72594762,1
-81.18242447,-6.965323413,23.55509599,12.18925714,0,0.103225,0.858064,0.038709,0.408346709,107.4983153,1
-76.48140657,-6.217946102,22.88991377,14.41045303,0.272727,0,0.727272,0,0.333333333,23.87872824,0
-95.8261624,-10.5659315,1.983669648,6.20097678,0.578947,0.398496,0.022556,0,0.266431749,33.43644865,1
-75.84226045,-6.88467766,26.18112666,10.42061257,0,0,0.381818,0.618181,0.379451299,99.98285232,1
-67.59039122,-7.508022221,27.90437259,10.37018941,0.045045,0.072072,0.603603,0.279279,0.513675889,84.485012,1
-71.43351656,-6.145075777,22.35991872,10.18423393,0,0.111111,0.611111,0.277777,0.333333333,21.7341931,0
-90.43754263,-8.957688667,11.43802931,10.18611683,0.086666,0.473333,0.426666,0.013333,0.339910949,79.68423355,1
-87.19487896,-6.333541975,21.87846662,12.3907238,0.153846,0,0.846153,0,0.333333333,28.50313103,1
-81.97637898,-8.912008427,12.30186307,8.111208024,0.294117,0.294117,0.336134,0.07563,0.098748681,52.57436167,1
-92.83751219,-8.950597277,10.01903494,7.502097613,0.47244,0.370078,0.125984,0.031496,0.199899975,54.07660778,1
-101.6904538,-9.98624835,5.261130239,4.815761318,0.25,0.6875,0.0625,0,0,22.49170371,0
-77.01877781,-9.265284823,14.73447916,12.23099726,0.214285,0.369047,0.404761,0.011904,0.339237392,74.92729792,1
-84.30865361,-7.074889125,14.33249748,8.410681396,0.315789,0.421052,0.263157,0,0.3832,20.1345797,0
-83.41765663,-6.605720136,15.98088736,13.25041656,0.071428,0.571428,0.357142,0,0.333333333,22.51186291,0
-98.85349718,-9.019533221,7.453934612,8.297233183,0.401234,0.234567,0.364197,0,0.268310111,41.03291353,1
-84.55263363,-8.845773172,11.45858034,10.94189517,0.107142,0.470238,0.422619,0,0.323376753,108.4609271,1
-81.70367368,-6.884135124,16.00419545,11.35645691,0.272727,0.454545,0.272727,0,0.333333333,23.15389507,0
-83.84681064,-8.841460849,13.47219912,9.402433666,0.214765,0.28859,0.496644,0,0.333333333,100.8790901,1
-83.35908375,-7.663683359,12.15207182,7.068363528,0.227272,0.40909,0.363636,0,0.21396598,22.53207095,0
-96.10767945,-8.953303994,7.765895816,8.128423355,0.280701,0.321637,0.39766,0,0.280312632,39.66016882,1
-95.96228671,-8.356183173,8.09665212,8.868405975,0.103448,0.206896,0.689655,0,0,10.43891813,0
-85.32905667,-8.529755634,13.73526346,10.00715174,0.158536,0.384146,0.439024,0.018292,0.312979037,112.255653,1
-97.74528413,-9.32958217,7.329270479,8.6926973,0.388888,0.214285,0.396825,0,0.374347849,28.33754995,1
-83.79303182,-7.524523959,15.80574248,12.07894592,0.3,0.3,0.4,0,0,23.54370792,0
-93.8836767,-7.168978788,7.434648476,8.73378252,0.076923,0.384615,0.538461,0,0,28.12094096,1
-76.56804635,-7.771378677,18.2902606,12.62288377,0.023255,0.354651,0.622093,0,0.357853754,109.7667995,1
-82.81414504,-6.667569511,14.90226834,7.722152729,0.133333,0.2,0.666666,0,0.24968789,23.58792948,0
-93.91023218,-9.852896879,7.355112415,7.635527352,0.405172,0.5,0.094827,0,0.255095282,38.34589284,1
-70.8542784,-9.436154749,8.821476708,10.71581484,0.454545,0.454545,0.090909,0,0.257856775,19.21244768,0
-99.38784358,-10.35462634,4.841534052,8.254690265,0.270967,0.477419,0.251612,0,0.269534314,72.57795401,1
-99.27113724,-10.03459228,7.47814232,5.24384199,0.70238,0.285714,0.011904,0,0.336995786,16.28697731,0
-97.4593296,-8.818754708,5.64165058,9.201616211,0.206896,0.655172,0.137931,0,0,24.41141278,0
-86.58439668,-7.69806926,8.869491952,4.949844256,0.428571,0.523809,0.047619,0,0.038242009,13.9050896,0
-93.82870121,-8.518697036,10.7881473,9.45705931,0.114864,0.506756,0.378378,0,0.477901694,70.07624183,1
-85.06761865,-7.969125574,21.22766001,13.06600515,0,0.082802,0.891719,0.025477,0.374902875,121.494534,1
-86.5958557,-8.838925873,12.63194422,8.541999005,0.421052,0.263157,0.315789,0,0.24445922,16.73421344,0
-103.4206416,-9.365878155,4.001920854,7.952058769,0.36,0.64,0,0,0.210906464,22.11619383,0
-72.7403477,-6.955660424,26.96911852,12.46492366,0,0.020134,0.771812,0.208053,0.390753169,127.1332776,1
-91.87408943,-8.418893169,12.58027151,9.529818231,0,0.464088,0.535911,0,0.309873231,98.86400371,1
-76.60632914,-5.442051529,25.23792932,11.19049781,0,0,0.75,0.25,0.333333333,26.13532369,1
-87.39242312,-7.970444736,5.717077954,4.925566172,0.5,0.222222,0.277777,0,0.187938289,17.64945955,0
-77.00629831,-7.080274632,21.5049538,12.0681149,0.018867,0.339622,0.641509,0,0.371059227,91.79938408,1
-77.37508636,-8.766233383,18.82590172,9.662422255,0.029629,0.088888,0.518518,0.362962,0.192968871,128.9214252,1
-68.27169281,-4.942806605,28.65700933,9.642752957,0,0,0.6,0.4,0.333333333,26.38173533,1
-96.93102268,-9.447145743,3.1672722,5.602569637,0.333333,0.555555,0.111111,0,0,19.80185204,0
-93.9686038,-10.24183011,6.531673724,5.393494173,0.605504,0.357798,0.036697,0,0.358610376,32.98715671,1
-96.23245103,-9.187182688,10.04429527,8.729098791,0.28,0.62,0.1,0,0.289928058,45.90041045,1
-80.07160789,-5.630315824,28.35925941,14.03634957,0,0,1,0,0.333333333,23.52164545,0
-86.20440682,-9.150810606,9.242120167,5.516401285,0.071428,0.285714,0.642857,0,0.333333333,24.84511451,0
-95.98901179,-9.097474089,12.39361417,7.124517175,0.645161,0.225806,0.129032,0,0.426726773,40.75789592,1
-92.65053295,-11.02882599,8.191283313,6.005512773,0.394957,0.386554,0.218487,0,0.312730911,50.78708098,1
-71.86794891,-5.014814562,27.0228459,12.87484317,0.142857,0,0.5,0.357142,0.333333333,24.79625806,0
-70.76587555,-5.852816542,25.39063488,11.53191489,0,0.076923,0.923076,0,0.758865248,25.9465344,1
-88.02982823,-8.541146123,11.3489985,6.14620796,0.302521,0.453781,0.235294,0.008403,0.098606409,43.92809783,1
-75.92802021,-8.242903168,22.35631494,10.97088594,0.05,0.175,0.65,0.125,0.377529286,56.6144882,1
-76.03642971,-5.307991773,31.18786488,14.86865663,0,0,0.545454,0.454545,0.781094527,22.09673674,0
-89.92108111,-8.886103203,2.546140974,6.852484641,0.066666,0.733333,0.2,0,0,17.90053702,0
-94.43070789,-8.509186761,12.29805709,8.677062147,0.097902,0.664335,0.230769,0.006993,0.333205639,73.11099472,1
-95.78350438,-9.245970627,13.4759971,7.998128101,0.208633,0.517985,0.273381,0,0.349187507,53.75622647,1
-97.82556493,-10.10051621,3.660719667,4.857153283,0.714285,0.285714,0,0,0,15.3934267,0
-90.68739652,-8.454701044,5.242171752,6.987581858,0.583333,0.416666,0,0,0.007780508,19.7242165,0
-95.12463474,-9.408895944,8.135449355,5.708511229,0.326388,0.604166,0.069444,0,0.318642574,52.05308394,1
-91.71696739,-10.84365974,0.50392736,5.25440258,0.445945,0.432432,0.121621,0,0,24.51191154,0
-97.36680684,-8.221579289,7.922178351,5.411576076,0.705882,0.235294,0.058823,0,0.496046927,19.25650799,0
-104.5697071,-8.41593872,5.451879674,7.985065005,0.210526,0.157894,0.631578,0,0,24.84533037,0
-86.50329005,-8.128823978,13.3297453,9.219657676,0.231292,0.442176,0.306122,0.020408,0.318230932,56.11289338,1
-97.2364024,-12.32517082,-0.843377661,6.938365757,0.5,0.342105,0.157894,0,0.06424223,14.5372176,0
-94.56042085,-8.194958508,6.282643512,6.878885004,0.391304,0.347826,0.260869,0,0.510548523,22.75614399,0
-83.16156901,-7.668329035,13.12071239,10.01757313,0.210526,0.315789,0.421052,0.052631,0,25.65584269,1
-73.00714394,-6.257149466,20.86253059,10.47513369,0,0.130434,0.731884,0.137681,0.466431442,32.40254043,1
-80.08950648,-11.10514859,15.02541143,10.64458085,0.058536,0.317073,0.609756,0.014634,0.397481055,121.9789418,1
-86.03837046,-7.283554504,13.92465761,9.68471436,0.190476,0.619047,0.190476,0,0.108610568,20.66361664,0
-105.5532213,-10.43705676,2.948508038,5,0.941176,0.058823,0,0,0.181126332,20.47868,0
-88.29284785,-9.538313172,8.50835377,9.592997115,0.169934,0.444444,0.320261,0.065359,0.047415112,84.20746846,1
-94.82615133,-8.172729533,16.37006216,9.672381457,0.212765,0.542553,0.228723,0.015957,0.274421661,22.62657905,0
-103.2333653,-12.90270722,0.236796914,3.567764899,0.953488,0.046511,0,0,0,8.775549858,0
-92.64145368,-6.640352582,16.14527154,9.987219267,0,0.28,0.72,0,0.333333333,5.455937688,0
-84.69911005,-8.682888398,11.14263844,7.458900643,0.460937,0.359375,0.179687,0,0.239688758,54.31978533,1
-93.92775217,-9.52019509,10.49847266,7.766673182,0.379746,0.575949,0.044303,0,0.408415842,68.38997365,1
-83.17132827,-5.781040304,7.414966051,7.122640301,0,0.125,0.5,0.375,0,25.29472931,1
-86.41070318,-8.601496902,11.94313286,7.667161062,0.263157,0.631578,0.105263,0,0,19.81747608,0
-83.22596218,-10.33491618,5.215440156,7.263805855,0.222222,0.7,0.077777,0,0.193269528,35.2173077,1
-89.60012511,-9.577417992,16.13454143,11.32818143,0,0.06635,0.777251,0.156398,0.333178822,201.1469089,1
-93.92314359,-8.688735324,9.144553007,6.32875598,0.40909,0.5,0.090909,0,0.333333333,24.1768158,0
-80.81414254,-10.18413531,8.351645375,5.8,0,0,1,0,0.333333333,25.70814873,1
-96.5968897,-9.596489065,4.064645138,6.691558274,0.45045,0.351351,0.198198,0,0.240054046,35.20710804,1
-81.67590726,-10.31262497,12.16092097,8.323569352,0.117021,0.281914,0.430851,0.170212,0.333333333,152.6774276,1
-87.41513859,-7.867303001,8.691708761,7.059713584,0.75,0.1875,0.0625,0,0.329155476,22.53189342,0
-81.77403313,-8.082261744,17.35045556,9.814903442,0,0.055555,0.802469,0.141975,0.333333333,158.0870202,1
-82.02089019,-7.068974109,10.07602537,7.273719795,0,0.25,0.75,0,0.368743616,25.70814873,1
-85.88394576,-11.61959299,1.005667395,5.473622255,0.2,0.44,0.36,0,0,47.78471182,1
-87.96972624,-8.367900728,7.334347673,3.735490098,0.333333,0.466666,0.2,0,0.639455782,21.40157454,0
-80.96425378,-6.830061769,13.66229429,12.88386434,0,0.538461,0.461538,0,0.532031518,25.86680563,1
-86.69073071,-9.713784075,13.37005014,10.19789654,0.017045,0.335227,0.647727,0,0.349064024,122.3140301,1
-77.55878592,-8.470569686,22.38303159,11.59670561,0.117647,0.147058,0.735294,0,0.333333333,60.28970509,1
-93.03861495,-7.143231329,15.7403009,8.696071625,0,0,1,0,0.333333333,21.84731586,0
-85.56409296,-8.917648683,19.34587408,6.051648294,0.229166,0.354166,0.34375,0.072916,0.085904027,53.96781185,1
-91.28006043,-8.475713386,12.80746671,9.34007807,0.333333,0.166666,0.472222,0.027777,0.401391718,12.6792355,0
-102.5760261,-11.74988389,4.513558817,5.758362381,0.630952,0.32738,0.041666,0,0.271068998,52.88186233,1
-77.4099502,-6.035494235,21.74232206,11.6536377,0.208333,0.333333,0.375,0.083333,0,21.98101107,0
-99.09165878,-11.955672,-2.443365716,3.451264668,0.948275,0.051724,0,0,0,3.229597927,0
-93.183816,-8.652025001,8.553545713,8.012119481,0.316129,0.606451,0.077419,0,0.311369509,58.76333014,1
-88.36781207,-10.40868139,4.411536527,5.159909032,0.809523,0.142857,0.047619,0,0.394782913,19.52537289,0
-103.1007372,-11.95886589,-1.063333998,4.377050939,0.568181,0.431818,0,0,0,11.22663005,0
-81.44655059,-7.691509825,19.11323842,10.82542762,0,0.112426,0.852071,0.035502,0.405090463,148.4341756,1
-93.44716203,-7.013344634,17.80078856,7.46363661,0.391304,0.47826,0.130434,0,0,25.01817811,1
-87.13026335,-6.984823618,13.96905801,8.555714686,0.526315,0.263157,0.210526,0,0.333333333,23.47785082,0
-88.83246519,-8.071516248,13.17060681,8.159686781,0.125,0.306818,0.511363,0.056818,0.211706408,36.67494359,1
-80.30632799,-5.284823919,25.3411289,10.62392421,0,0.222222,0.444444,0.333333,0.366033755,25.94675301,1
-82.01740164,-8.286219531,15.69271191,9.564024045,0.338129,0.18705,0.323741,0.151079,0.395998754,86.70953951,1
-81.21519117,-5.933164073,17.38968774,13.76868392,0,0,1,0,0.333333333,25.91997631,1
-74.07023593,-8.80531947,18.47073698,13.30968448,0,0.076233,0.878923,0.044843,0.282637407,134.4208524,1
-86.38521014,-9.112583765,6.0433746,6.168052515,0.246268,0.41791,0.298507,0.037313,0.368045977,75.11587511,1
-83.39575375,-7.431484603,22.9831384,9.647927359,0,0.523809,0.380952,0.095238,0.333333333,25.32022913,1
-98.52196191,-11.02619101,5.988265164,6.070827891,0.833333,0.166666,0,0,0.578732106,14.48946469,0
-98.86959487,-12.8728166,-0.834428617,4.674431835,0.468354,0.518987,0.012658,0,0,18.44304766,0
-99.95453564,-7.769022802,4.581529441,7.172523289,0.142857,0.5,0.357142,0,0,24.10757763,0
-89.92465863,-10.31956618,9.035873827,5.792174935,0.521276,0.276595,0.202127,0,0.154574457,31.4805945,1
-87.55598594,-6.284823919,14.38719578,7.417525335,0.105263,0.421052,0.368421,0.105263,0.333333333,24.34064878,0
-93.40776687,-11.33627935,1.641729865,8.120779572,0.416666,0.555555,0.027777,0,0.07557677,15.68541139,0
-84.64000788,-9.046091021,12.65209349,9.862503309,0.157575,0.418181,0.418181,0.00606,0.323287121,64.52904809,1
-100.57252,-12.28918134,1.038976451,7.87255781,0.857142,0.142857,0,0,0,8.979045496,0
-95.45007592,-11.40170114,2.422868647,4.675691165,0.764705,0.235294,0,0,0,15.54556866,0
-90.53941829,-6.748152673,12.83355527,9.619454966,0.391304,0.347826,0.173913,0.086956,0,25.19343184,1
-88.80619182,-8.433818244,7.1852526,7.636750619,0.210937,0.523437,0.265625,0,0.078442908,61.04561529,1
-80.64120958,-6.116568065,12.90289336,8.0294063,0.266666,0.2,0.533333,0,0.094871795,25.81363628,1
-91.38643396,-9.99238171,9.149448165,6.38402196,0.518518,0.361111,0.12037,0,0.157541843,41.42239108,1
-94.040316,-9.672518422,4.39830792,7.072171358,0.702702,0.277027,0.02027,0,0.133423181,11.77576197,0
-83.02673267,-5.289646553,21.16993833,10.96947081,0,0.125,0.875,0,0.333333333,24.9436093,0
-75.27041743,-6.255037549,16.71526795,10.15026877,0,0,0.875,0.125,0,21.96180306,0
-84.57051258,-9.218153282,12.39503825,8.926677468,0.06875,0.4125,0.50625,0.0125,0.365657216,85.33040937,1
-89.56267646,-6.931148359,13.7670043,8.214285593,0.096774,0.516129,0.32258,0.064516,0.333333333,23.90146599,0
-95.53313186,-9.861976351,9.20934353,7.089122192,0.0813,0.544715,0.373983,0,0.142305315,59.06977498,1
-94.42163306,-9.848143414,5.314268972,6.515768019,0.545454,0.454545,0,0,0.333333333,19.51033897,0
-76.26379552,-7.86877689,28.35370809,13.15810344,0.004347,0.060869,0.560869,0.373913,0.348089125,115.3982594,1
-79.94313974,-9.532081755,7.273510954,12.18902567,0.05314,0.483091,0.463768,0,0.380700428,10.8705839,0
-81.52226431,-6.651599981,23.82574845,11.45120773,0,0.125,0.375,0.5,0.694041868,24.31706817,0
-79.18361261,-8.363464859,13.83655477,9.036073658,0,0.313725,0.607843,0.078431,0.361278953,3.801847686,0
-74.9346141,-9.790301526,10.55545407,7.916701084,0.128654,0.4269,0.438596,0.005847,0.276312465,53.58236454,1
-79.45131058,-6.737159554,20.02378237,12.1461089,0,0.4,0.6,0,0.333333333,26.5207915,1
-79.73372195,-8.442947083,20.73818661,11.2909656,0.075829,0.14218,0.635071,0.146919,0.30882785,122.8141717,1
-93.25465786,-7.608438548,12.05447422,10.45011303,0.444444,0.444444,0.111111,0,0.234861347,21.36532411,0
-67.92441307,-6.900081669,25.79476205,14.3581351,0.008928,0.03125,0.941964,0.017857,0.303044048,64.00352061,1
-100.0134089,-13.10598169,0.772839409,3.702696045,0.850746,0.134328,0.014925,0,0.032575758,8.415812151,0
-77.00327691,-6.99016242,12.30396691,5.839644086,0.536585,0.365853,0.09756,0,0.131046267,8.598650208,0
-71.63807208,-5.459329202,20.16038409,13.7652926,0.115384,0.576923,0.307692,0,0.333333333,24.45897222,0
-86.825184,-8.931923819,9.303389236,6.883588102,0.22549,0.352941,0.411764,0.009803,0.097188755,52.11781984,1
-77.55594734,-9.40524154,10.87788571,6.597399064,0.608695,0.304347,0.086956,0,0.30166808,20.15073343,0
-83.9167062,-7.952253961,18.90623875,10.3361484,0.074074,0.32716,0.524691,0.074074,0.401999706,117.8720169,1
-81.40435174,-6.622906155,26.14374923,11.05644969,0,0.066225,0.761589,0.172185,0.328075059,73.86979361,1
-75.78988653,-7.462691632,17.74059675,10.03809013,0.069767,0.372093,0.558139,0,0.283931357,9.816013948,0
-94.74972209,-7.584039601,7.559100338,6.449361634,0.294117,0.352941,0.352941,0,0,23.19648835,0
-74.70867519,-7.203297991,18.34026602,9.540988096,0.04,0.38,0.553333,0.026666,0.219882142,73.41387609,1
-89.08069623,-8.952294771,9.32535189,5.071167596,0.210526,0.421052,0.368421,0,0.71123666,22.45165712,0
-75.33673929,-8.395167915,10.71313097,11.13988707,0.093167,0.397515,0.509316,0,0.348473379,71.29465931,1
-92.5543602,-7.235056292,7.165446279,6.615749856,0.588235,0.411764,0,0,0,22.43160557,0
-103.9682716,-10.4966497,3.291642972,5.207215556,0.787878,0.20202,0.010101,0,0.273430332,38.80212039,1
-85.15319481,-9.194791608,9.697828561,6.943554006,0.315315,0.387387,0.279279,0.018018,0.136589147,42.83897438,1
-79.57401258,-5.18413507,20.90787952,11.96017105,0.090909,0,0.863636,0.045454,0.511817441,28.53551408,1
-93.85068317,-8.181840767,7.298222006,5.934381894,0.708333,0.166666,0.125,0,0.137771275,15.90911308,0
-77.4915546,-7.945735616,22.83477524,10.77816555,0.028985,0.036231,0.391304,0.543478,0.290654657,85.17996528,1
-84.40438491,-6.595650305,17.60304399,9.702533261,0,0.307692,0.692307,0,0.333333333,25.14319728,1
-99.84389914,-8.980797537,8.359395815,6.906312812,0.438356,0.479452,0.082191,0,0.403386355,62.64584859,1
-90.7830449,-6.829250842,10.0339042,8.406381095,0.368421,0.526315,0.105263,0,0.333333333,22.81799611,0
-93.8171072,-9.629455973,4.297642565,4.48597568,0.704761,0.247619,0.047619,0,0.080957631,30.3680638,1
-88.73856551,-8.723165036,12.51567661,6.535472846,0.581081,0.351351,0.054054,0.013513,0.265225066,42.43289659,1
-89.94883644,-8.753332467,5.553050651,4.94477867,0.604651,0.395348,0,0,0.347144296,10.86239676,0
-83.91069174,-7.78741549,10.4672969,6.800847458,0.095238,0.761904,0.142857,0,0.246414602,22.01957652,0
-79.97199106,-8.32907141,14.13545362,10.7335311,0,0.254437,0.745562,0,0.432031442,138.5467868,1
