MQ,MD,MU,BQ,BC,Call_Drops
-16,-108,-112.1,0,1,1
-16,-110,-101.4,0,1,1
-16,-113,-108.7,0,1,1
-16,-115,-107.2,0,1,1
-16,-116,-100.7,0,1,1
-16,-63,-105.6,0,0,1
-16,-73,-101.5,0,0,1
-16,-74,-104.7,0,0,1
-16,-77,-111.5,0,0,1
-16,-82,-98.3,0,0,1
-16,-94,-99.2,0,0,1
-16,-96,-102.8,0,1,1
-16,-99,-101.2,0,1,1
-16.5,-100,-103.5,0,1,1
-16.5,-101,-112.1,0,1,1
-16.5,-102,-99.2,0,1,1
-16.5,-103,-97.3,0,1,1
-16.5,-104,-111.5,0,1,1
-16.5,-106,-101.7,0,1,1
-16.5,-109,-103.9,0,1,1
-16.5,-111,-93.5,0,1,1
-16.5,-114,-100.5,0,1,1
-16.5,-73,2739.7,0,0,1
-16.5,-75,-107.6,0,0,1
-16.5,-80,-98.8,0,0,1
-16.5,-91,-111.5,0,0,1
-16.5,-92,-99.2,0,0,1
-16.5,-95,-101.6,0,0,1
-16.5,-96,-112.1,0,1,1
-16.5,-97,-111.5,0,1,1
-16.5,-108,-104.1,1,1,0
-17,-100,-104.2,0,1,1
-17,-101,-100.4,0,1,1
-17,-102,-95.2,0,1,1
-17,-103,-103.7,0,1,1
-17,-104,-101.8,0,1,1
-17,-109,-108.4,0,1,1
-17,-112,-103.4,0,1,1
-17,-74,-98.3,0,0,1
-17,-91,-98.4,0,0,1
-17,-93,-104.8,0,0,1
-17,-94,-104.1,0,0,1
-17,-95,-104,0,0,1
-17,-96,-98.5,0,1,1
-17,-97,-100.9,0,1,1
-17,-98,-97,0,1,1
-17,-99,-96.5,0,1,1
-17.5,-100,-105.7,0,1,1
-17.5,-101,-103.6,0,1,1
-17.5,-102,-98.4,0,1,1
-17.5,-103,-105.5,0,1,1
-17.5,-106,-104.6,0,1,1
-17.5,-107,-112.1,0,1,1
-17.5,-109,-101.1,0,1,1
-17.5,-113,-111.5,0,1,1
-17.5,-115,-103.6,0,1,1
-17.5,-116,-100.5,0,1,1
-17.5,-74,-96.5,0,0,1
-17.5,-83,-111.5,0,0,1
-17.5,-84,-111.5,0,0,1
-17.5,-85,-111.5,0,0,1
-17.5,-86,-101.3,0,0,1
-17.5,-93,-99.3,0,0,1
-17.5,-97,-95.1,0,1,1
-17.5,-109,-105.1,1,1,0
-18,-101,-100.5,0,1,1
-18,-102,-101.8,0,1,1
-18,-103,-104.3,0,1,1
-18,-104,-104.9,0,1,1
-18,-105,-101.4,0,1,1
-18,-106,-101.1,0,1,1
-18,-116,2739.7,0,1,1
-18,-82,-104.6,0,0,1
-18,-83,-103,0,0,1
-18,-85,-102.2,0,0,1
-18,-93,-103.5,0,0,1
-18.5,-101,-100.8,1,1,1
-18.5,-104,-101.2,1,1,1
-18.5,-105,-94,1,1,1
-18.5,-116,-104.1,1,1,1
-18.5,-64,-98.8,1,0,1
-18.5,-78,-103.4,1,0,1
-18.5,-92,-100.1,1,0,1
-18.5,-94,-102.2,1,0,1
-18.5,-97,-100.4,1,1,1
-18.5,-99,-105.7,1,1,1
-18.5,-110,-106.1,1,1,0
-19,-101,-105.7,1,1,1
-19,-102,-96.7,1,1,1
-19,-103,-100.9,1,1,1
-19,-116,-107.4,1,1,1
-19,-86,-96.2,1,0,1
-19,-91,-103.3,1,0,1
-19,-93,-100.6,1,0,1
-19,-97,2806.3,1,1,1
-19.5,-102,-103.1,1,1,1
-19.5,-109,-98.7,1,1,1
-19.5,-116,-99,1,1,1
-19.5,-85,-101.7,1,0,1
-19.5,-92,-103.8,1,0,1
-19.5,-95,-101.2,1,0,1
-19.5,-111,-107.1,1,1,0
-19.5,-111,-107.1,1,1,0
-19.501,-111.001,-107.101,1,1,0
-19.502,-111.002,-107.102,1,1,0
-19.502,-111.002,-107.102,1,1,0
-19.503,-111.003,-107.103,1,1,0
-19.504,-111.004,-107.104,1,1,0
-19.504,-111.004,-107.104,1,1,0
-19.505,-111.005,-107.105,1,1,0
-19.506,-111.006,-107.106,1,1,0
-19.506,-111.006,-107.106,1,1,0
-19.507,-111.007,-107.107,1,1,0
-19.508,-111.008,-107.108,1,1,0
-19.508,-111.008,-107.108,1,1,0
-19.509,-111.009,-107.109,1,1,0
-19.51,-111.01,-107.11,1,1,0
-19.51,-111.01,-107.11,1,1,0
-19.51,-111.01,-107.11,1,1,0
-19.511,-111.011,-107.111,1,1,0
-19.512,-111.012,-107.112,1,1,0
-19.512,-111.012,-107.112,1,1,0
-19.513,-111.013,-107.113,1,1,0
-19.514,-111.014,-107.114,1,1,0
-19.514,-111.014,-107.114,1,1,0
-19.515,-111.015,-107.115,1,1,0
-19.516,-111.016,-107.116,1,1,0
-19.516,-111.016,-107.116,1,1,0
-19.517,-111.017,-107.117,1,1,0
-19.518,-111.018,-107.118,1,1,0
-19.518,-111.018,-107.118,1,1,0
-19.519,-111.019,-107.119,1,1,0
-19.52,-111.02,-107.12,1,1,0
-19.52,-111.02,-107.12,1,1,0
-19.52,-111.02,-107.12,1,1,0
-19.52,-111.02,-107.12,1,1,0
-19.521,-111.021,-107.121,1,1,0
-19.522,-111.022,-107.122,1,1,0
-19.522,-111.022,-107.122,1,1,0
-19.523,-111.023,-107.123,1,1,0
-19.524,-111.024,-107.124,1,1,0
-19.524,-111.024,-107.124,1,1,0
-19.525,-111.025,-107.125,1,1,0
-19.526,-111.026,-107.126,1,1,0
-19.526,-111.026,-107.126,1,1,0
-19.527,-111.027,-107.127,1,1,0
-19.528,-111.028,-107.128,1,1,0
-19.528,-111.028,-107.128,1,1,0
-19.529,-111.029,-107.129,1,1,0
-19.53,-111.03,-107.13,1,1,0
-19.53,-111.03,-107.13,1,1,0
-19.53,-111.03,-107.13,1,1,0
-19.531,-111.031,-107.131,1,1,0
-19.532,-111.032,-107.132,1,1,0
-19.532,-111.032,-107.132,1,1,0
-19.533,-111.033,-107.133,1,1,0
-19.534,-111.034,-107.134,1,1,0
-19.534,-111.034,-107.134,1,1,0
-19.535,-111.035,-107.135,1,1,0
-19.536,-111.036,-107.136,1,1,0
-19.536,-111.036,-107.136,1,1,0
-19.537,-111.037,-107.137,1,1,0
-19.538,-111.038,-107.138,1,1,0
-19.538,-111.038,-107.138,1,1,0
-19.539,-111.039,-107.139,1,1,0
-19.54,-111.04,-107.14,1,1,0
-19.54,-111.04,-107.14,1,1,0
-19.54,-111.04,-107.14,1,1,0
-19.54,-111.04,-107.14,1,1,0
-19.541,-111.041,-107.141,1,1,0
-19.542,-111.042,-107.142,1,1,0
-19.542,-111.042,-107.142,1,1,0
-19.543,-111.043,-107.143,1,1,0
-19.544,-111.044,-107.144,1,1,0
-19.544,-111.044,-107.144,1,1,0
-19.545,-111.045,-107.145,1,1,0
-19.546,-111.046,-107.146,1,1,0
-19.546,-111.046,-107.146,1,1,0
-19.547,-111.047,-107.147,1,1,0
-19.548,-111.048,-107.148,1,1,0
-19.548,-111.048,-107.148,1,1,0
-19.549,-111.049,-107.149,1,1,0
-19.55,-111.05,-107.15,1,1,0
-19.55,-111.05,-107.15,1,1,0
-19.55,-111.05,-107.15,1,1,0
-19.551,-111.051,-107.151,1,1,0
-19.552,-111.052,-107.152,1,1,0
-19.552,-111.052,-107.152,1,1,0
-19.553,-111.053,-107.153,1,1,0
-19.554,-111.054,-107.154,1,1,0
-19.554,-111.054,-107.154,1,1,0
-19.555,-111.055,-107.155,1,1,0
-19.556,-111.056,-107.156,1,1,0
-19.556,-111.056,-107.156,1,1,0
-19.557,-111.057,-107.157,1,1,0
-19.558,-111.058,-107.158,1,1,0
-19.558,-111.058,-107.158,1,1,0
-19.559,-111.059,-107.159,1,1,0
-19.56,-111.06,-107.16,1,1,0
-19.56,-111.06,-107.16,1,1,0
-19.56,-111.06,-107.16,1,1,0
-19.56,-111.06,-107.16,1,1,0
-19.561,-111.061,-107.161,1,1,0
-19.562,-111.062,-107.162,1,1,0
-19.562,-111.062,-107.162,1,1,0
-19.563,-111.063,-107.163,1,1,0
-19.564,-111.064,-107.164,1,1,0
-19.564,-111.064,-107.164,1,1,0
-19.565,-111.065,-107.165,1,1,0
-19.566,-111.066,-107.166,1,1,0
-19.566,-111.066,-107.166,1,1,0
-19.567,-111.067,-107.167,1,1,0
-19.568,-111.068,-107.168,1,1,0
-19.568,-111.068,-107.168,1,1,0
-19.569,-111.069,-107.169,1,1,0
-19.57,-111.07,-107.17,1,1,0
-19.57,-111.07,-107.17,1,1,0
-19.57,-111.07,-107.17,1,1,0
-19.571,-111.071,-107.171,1,1,0
-19.572,-111.072,-107.172,1,1,0
-19.572,-111.072,-107.172,1,1,0
-19.573,-111.073,-107.173,1,1,0
-19.574,-111.074,-107.174,1,1,0
-19.574,-111.074,-107.174,1,1,0
-19.575,-111.075,-107.175,1,1,0
-19.576,-111.076,-107.176,1,1,0
-19.576,-111.076,-107.176,1,1,0
-19.577,-111.077,-107.177,1,1,0
-19.578,-111.078,-107.178,1,1,0
-19.578,-111.078,-107.178,1,1,0
-19.579,-111.079,-107.179,1,1,0
-19.58,-111.08,-107.18,1,1,0
-19.58,-111.08,-107.18,1,1,0
-19.58,-111.08,-107.18,1,1,0
-19.58,-111.08,-107.18,1,1,0
-19.581,-111.081,-107.181,1,1,0
-19.582,-111.082,-107.182,1,1,0
-19.582,-111.082,-107.182,1,1,0
-19.583,-111.083,-107.183,1,1,0
-19.584,-111.084,-107.184,1,1,0
-19.584,-111.084,-107.184,1,1,0
-19.585,-111.085,-107.185,1,1,0
-19.586,-111.086,-107.186,1,1,0
-19.586,-111.086,-107.186,1,1,0
-19.587,-111.087,-107.187,1,1,0
-19.588,-111.088,-107.188,1,1,0
-19.588,-111.088,-107.188,1,1,0
-19.589,-111.089,-107.189,1,1,0
-19.59,-111.09,-107.19,1,1,0
-19.59,-111.09,-107.19,1,1,0
-19.59,-111.09,-107.19,1,1,0
-19.591,-111.091,-107.191,1,1,0
-19.592,-111.092,-107.192,1,1,0
-19.592,-111.092,-107.192,1,1,0
-19.593,-111.093,-107.193,1,1,0
-19.594,-111.094,-107.194,1,1,0
-19.594,-111.094,-107.194,1,1,0
-19.595,-111.095,-107.195,1,1,0
-19.596,-111.096,-107.196,1,1,0
-19.596,-111.096,-107.196,1,1,0
-19.597,-111.097,-107.197,1,1,0
-19.598,-111.098,-107.198,1,1,0
-19.598,-111.098,-107.198,1,1,0
-19.599,-111.099,-107.199,1,1,0
-19.6,-111.1,-107.2,1,1,0
-19.6,-111.1,-107.2,1,1,0
-19.6,-111.1,-107.2,1,1,0
-19.6,-111.1,-107.2,1,1,0
-19.601,-111.101,-107.201,1,1,0
-19.602,-111.102,-107.202,1,1,0
-19.602,-111.102,-107.202,1,1,0
-19.603,-111.103,-107.203,1,1,0
-19.604,-111.104,-107.204,1,1,0
-19.604,-111.104,-107.204,1,1,0
-19.605,-111.105,-107.205,1,1,0
-19.606,-111.106,-107.206,1,1,0
-19.606,-111.106,-107.206,1,1,0
-19.607,-111.107,-107.207,1,1,0
-19.608,-111.108,-107.208,1,1,0
-19.608,-111.108,-107.208,1,1,0
-19.609,-111.109,-107.209,1,1,0
-19.61,-111.11,-107.21,1,1,0
-19.61,-111.11,-107.21,1,1,0
-19.61,-111.11,-107.21,1,1,0
-19.611,-111.111,-107.211,1,1,0
-19.612,-111.112,-107.212,1,1,0
-19.612,-111.112,-107.212,1,1,0
-19.613,-111.113,-107.213,1,1,0
-19.614,-111.114,-107.214,1,1,0
-19.614,-111.114,-107.214,1,1,0
-19.615,-111.115,-107.215,1,1,0
-19.616,-111.116,-107.216,1,1,0
-19.616,-111.116,-107.216,1,1,0
-19.617,-111.117,-107.217,1,1,0
-19.618,-111.118,-107.218,1,1,0
-19.618,-111.118,-107.218,1,1,0
-19.619,-111.119,-107.219,1,1,0
-19.62,-111.12,-107.22,1,1,0
-19.62,-111.12,-107.22,1,1,0
-19.62,-111.12,-107.22,1,1,0
-19.62,-111.12,-107.22,1,1,0
-19.621,-111.121,-107.221,1,1,0
-19.622,-111.122,-107.222,1,1,0
-19.622,-111.122,-107.222,1,1,0
-19.623,-111.123,-107.223,1,1,0
-19.624,-111.124,-107.224,1,1,0
-19.624,-111.124,-107.224,1,1,0
-19.625,-111.125,-107.225,1,1,0
-19.626,-111.126,-107.226,1,1,0
-19.626,-111.126,-107.226,1,1,0
-19.627,-111.127,-107.227,1,1,0
-19.628,-111.128,-107.228,1,1,0
-19.628,-111.128,-107.228,1,1,0
-19.629,-111.129,-107.229,1,1,0
-19.63,-111.13,-107.23,1,1,0
-19.63,-111.13,-107.23,1,1,0
-19.63,-111.13,-107.23,1,1,0
-19.631,-111.131,-107.231,1,1,0
-19.632,-111.132,-107.232,1,1,0
-19.632,-111.132,-107.232,1,1,0
-19.633,-111.133,-107.233,1,1,0
-19.634,-111.134,-107.234,1,1,0
-19.634,-111.134,-107.234,1,1,0
-19.635,-111.135,-107.235,1,1,0
-19.636,-111.136,-107.236,1,1,0
-19.636,-111.136,-107.236,1,1,0
-19.637,-111.137,-107.237,1,1,0
-19.638,-111.138,-107.238,1,1,0
-19.638,-111.138,-107.238,1,1,0
-19.639,-111.139,-107.239,1,1,0
-19.64,-111.14,-107.24,1,1,0
-19.64,-111.14,-107.24,1,1,0
-19.64,-111.14,-107.24,1,1,0
-19.64,-111.14,-107.24,1,1,0
-19.641,-111.141,-107.241,1,1,0
-19.642,-111.142,-107.242,1,1,0
-19.642,-111.142,-107.242,1,1,0
-19.643,-111.143,-107.243,1,1,0
-19.644,-111.144,-107.244,1,1,0
-19.644,-111.144,-107.244,1,1,0
-19.645,-111.145,-107.245,1,1,0
-19.646,-111.146,-107.246,1,1,0
-19.646,-111.146,-107.246,1,1,0
-19.647,-111.147,-107.247,1,1,0
-19.648,-111.148,-107.248,1,1,0
-19.648,-111.148,-107.248,1,1,0
-19.649,-111.149,-107.249,1,1,0
-19.65,-111.15,-107.25,1,1,0
-19.65,-111.15,-107.25,1,1,0
-19.65,-111.15,-107.25,1,1,0
-19.651,-111.151,-107.251,1,1,0
-19.652,-111.152,-107.252,1,1,0
-19.652,-111.152,-107.252,1,1,0
-19.653,-111.153,-107.253,1,1,0
-19.654,-111.154,-107.254,1,1,0
-19.654,-111.154,-107.254,1,1,0
-19.655,-111.155,-107.255,1,1,0
-19.656,-111.156,-107.256,1,1,0
-19.656,-111.156,-107.256,1,1,0
-19.657,-111.157,-107.257,1,1,0
-19.658,-111.158,-107.258,1,1,0
-19.658,-111.158,-107.258,1,1,0
-19.659,-111.159,-107.259,1,1,0
-19.66,-111.16,-107.26,1,1,0
-19.66,-111.16,-107.26,1,1,0
-19.66,-111.16,-107.26,1,1,0
-19.66,-111.16,-107.26,1,1,0
-19.661,-111.161,-107.261,1,1,0
-19.662,-111.162,-107.262,1,1,0
-19.662,-111.162,-107.262,1,1,0
-19.663,-111.163,-107.263,1,1,0
-19.664,-111.164,-107.264,1,1,0
-19.664,-111.164,-107.264,1,1,0
-19.665,-111.165,-107.265,1,1,0
-19.666,-111.166,-107.266,1,1,0
-19.666,-111.166,-107.266,1,1,0
-19.667,-111.167,-107.267,1,1,0
-19.668,-111.168,-107.268,1,1,0
-19.668,-111.168,-107.268,1,1,0
-19.669,-111.169,-107.269,1,1,0
-19.67,-111.17,-107.27,1,1,0
-19.67,-111.17,-107.27,1,1,0
-19.67,-111.17,-107.27,1,1,0
-19.671,-111.171,-107.271,1,1,0
-19.672,-111.172,-107.272,1,1,0
-19.672,-111.172,-107.272,1,1,0
-19.673,-111.173,-107.273,1,1,0
-19.674,-111.174,-107.274,1,1,0
-19.674,-111.174,-107.274,1,1,0
-19.675,-111.175,-107.275,1,1,0
-19.676,-111.176,-107.276,1,1,0
-19.676,-111.176,-107.276,1,1,0
-19.677,-111.177,-107.277,1,1,0
-19.678,-111.178,-107.278,1,1,0
-19.678,-111.178,-107.278,1,1,0
-19.679,-111.179,-107.279,1,1,0
-19.68,-111.18,-107.28,1,1,0
-19.68,-111.18,-107.28,1,1,0
-19.68,-111.18,-107.28,1,1,0
-19.68,-111.18,-107.28,1,1,0
-19.681,-111.181,-107.281,1,1,0
-19.682,-111.182,-107.282,1,1,0
-19.682,-111.182,-107.282,1,1,0
-19.683,-111.183,-107.283,1,1,0
-19.684,-111.184,-107.284,1,1,0
-19.684,-111.184,-107.284,1,1,0
-19.685,-111.185,-107.285,1,1,0
-19.686,-111.186,-107.286,1,1,0
-19.686,-111.186,-107.286,1,1,0
-19.687,-111.187,-107.287,1,1,0
-19.688,-111.188,-107.288,1,1,0
-19.688,-111.188,-107.288,1,1,0
-19.689,-111.189,-107.289,1,1,0
-19.69,-111.19,-107.29,1,1,0
-19.69,-111.19,-107.29,1,1,0
-19.69,-111.19,-107.29,1,1,0
-19.691,-111.191,-107.291,1,1,0
-19.692,-111.192,-107.292,1,1,0
-19.692,-111.192,-107.292,1,1,0
-19.693,-111.193,-107.293,1,1,0
-19.694,-111.194,-107.294,1,1,0
-19.694,-111.194,-107.294,1,1,0
-19.695,-111.195,-107.295,1,1,0
-19.696,-111.196,-107.296,1,1,0
-19.696,-111.196,-107.296,1,1,0
-19.697,-111.197,-107.297,1,1,0
-19.698,-111.198,-107.298,1,1,0
-19.698,-111.198,-107.298,1,1,0
-19.699,-111.199,-107.299,1,1,0
-19.7,-111.2,-107.3,1,1,0
-19.7,-111.2,-107.3,1,1,0
-19.7,-111.2,-107.3,1,1,0
-19.7,-111.2,-107.3,1,1,0
-19.7,-111.2,-107.3,1,1,0
-19.701,-111.201,-107.301,1,1,0
-19.702,-111.202,-107.302,1,1,0
-19.702,-111.202,-107.302,1,1,0
-19.703,-111.203,-107.303,1,1,0
-19.704,-111.204,-107.304,1,1,0
-19.704,-111.204,-107.304,1,1,0
-19.705,-111.205,-107.305,1,1,0
-19.706,-111.206,-107.306,1,1,0
-19.706,-111.206,-107.306,1,1,0
-19.707,-111.207,-107.307,1,1,0
-19.708,-111.208,-107.308,1,1,0
-19.708,-111.208,-107.308,1,1,0
-19.709,-111.209,-107.309,1,1,0
-19.71,-111.21,-107.31,1,1,0
-19.71,-111.21,-107.31,1,1,0
-19.71,-111.21,-107.31,1,1,0
-19.711,-111.211,-107.311,1,1,0
-19.712,-111.212,-107.312,1,1,0
-19.712,-111.212,-107.312,1,1,0
-19.713,-111.213,-107.313,1,1,0
-19.714,-111.214,-107.314,1,1,0
-19.714,-111.214,-107.314,1,1,0
-19.715,-111.215,-107.315,1,1,0
-19.716,-111.216,-107.316,1,1,0
-19.716,-111.216,-107.316,1,1,0
-19.717,-111.217,-107.317,1,1,0
-19.718,-111.218,-107.318,1,1,0
-19.718,-111.218,-107.318,1,1,0
-19.719,-111.219,-107.319,1,1,0
-19.72,-111.22,-107.32,1,1,0
-19.72,-111.22,-107.32,1,1,0
-19.72,-111.22,-107.32,1,1,0
-19.72,-111.22,-107.32,1,1,0
-19.721,-111.221,-107.321,1,1,0
-19.722,-111.222,-107.322,1,1,0
-19.722,-111.222,-107.322,1,1,0
-19.723,-111.223,-107.323,1,1,0
-19.724,-111.224,-107.324,1,1,0
-19.724,-111.224,-107.324,1,1,0
-19.725,-111.225,-107.325,1,1,0
-19.726,-111.226,-107.326,1,1,0
-19.726,-111.226,-107.326,1,1,0
-19.727,-111.227,-107.327,1,1,0
-19.728,-111.228,-107.328,1,1,0
-19.728,-111.228,-107.328,1,1,0
-19.729,-111.229,-107.329,1,1,0
-19.73,-111.23,-107.33,1,1,0
-19.73,-111.23,-107.33,1,1,0
-19.73,-111.23,-107.33,1,1,0
-19.731,-111.231,-107.331,1,1,0
-19.732,-111.232,-107.332,1,1,0
-19.732,-111.232,-107.332,1,1,0
-19.733,-111.233,-107.333,1,1,0
-19.734,-111.234,-107.334,1,1,0
-19.734,-111.234,-107.334,1,1,0
-19.735,-111.235,-107.335,1,1,0
-19.736,-111.236,-107.336,1,1,0
-19.736,-111.236,-107.336,1,1,0
-19.737,-111.237,-107.337,1,1,0
-19.738,-111.238,-107.338,1,1,0
-19.738,-111.238,-107.338,1,1,0
-19.739,-111.239,-107.339,1,1,0
-19.74,-111.24,-107.34,1,1,0
-19.74,-111.24,-107.34,1,1,0
-19.74,-111.24,-107.34,1,1,0
-19.74,-111.24,-107.34,1,1,0
-19.741,-111.241,-107.341,1,1,0
-19.742,-111.242,-107.342,1,1,0
-19.742,-111.242,-107.342,1,1,0
-19.743,-111.243,-107.343,1,1,0
-19.744,-111.244,-107.344,1,1,0
-19.744,-111.244,-107.344,1,1,0
-19.745,-111.245,-107.345,1,1,0
-19.746,-111.246,-107.346,1,1,0
-19.746,-111.246,-107.346,1,1,0
-19.747,-111.247,-107.347,1,1,0
-19.748,-111.248,-107.348,1,1,0
-19.748,-111.248,-107.348,1,1,0
-19.749,-111.249,-107.349,1,1,0
-19.75,-111.25,-107.35,1,1,0
-19.75,-111.25,-107.35,1,1,0
-19.75,-111.25,-107.35,1,1,0
-19.751,-111.251,-107.351,1,1,0
-19.752,-111.252,-107.352,1,1,0
-19.752,-111.252,-107.352,1,1,0
-19.753,-111.253,-107.353,1,1,0
-19.754,-111.254,-107.354,1,1,0
-19.754,-111.254,-107.354,1,1,0
-19.755,-111.255,-107.355,1,1,0
-19.756,-111.256,-107.356,1,1,0
-19.756,-111.256,-107.356,1,1,0
-19.757,-111.257,-107.357,1,1,0
-19.758,-111.258,-107.358,1,1,0
-19.758,-111.258,-107.358,1,1,0
-19.759,-111.259,-107.359,1,1,0
-19.76,-111.26,-107.36,1,1,0
-19.76,-111.26,-107.36,1,1,0
-19.76,-111.26,-107.36,1,1,0
-19.76,-111.26,-107.36,1,1,0
-19.761,-111.261,-107.361,1,1,0
-19.762,-111.262,-107.362,1,1,0
-19.762,-111.262,-107.362,1,1,0
-19.763,-111.263,-107.363,1,1,0
-19.764,-111.264,-107.364,1,1,0
-19.764,-111.264,-107.364,1,1,0
-19.765,-111.265,-107.365,1,1,0
-19.766,-111.266,-107.366,1,1,0
-19.766,-111.266,-107.366,1,1,0
-19.767,-111.267,-107.367,1,1,0
-19.768,-111.268,-107.368,1,1,0
-19.768,-111.268,-107.368,1,1,0
-19.769,-111.269,-107.369,1,1,0
-19.77,-111.27,-107.37,1,1,0
-19.77,-111.27,-107.37,1,1,0
-19.77,-111.27,-107.37,1,1,0
-19.771,-111.271,-107.371,1,1,0
-19.772,-111.272,-107.372,1,1,0
-19.772,-111.272,-107.372,1,1,0
-19.773,-111.273,-107.373,1,1,0
-19.774,-111.274,-107.374,1,1,0
-19.774,-111.274,-107.374,1,1,0
-19.775,-111.275,-107.375,1,1,0
-19.776,-111.276,-107.376,1,1,0
-19.776,-111.276,-107.376,1,1,0
-19.777,-111.277,-107.377,1,1,0
-19.778,-111.278,-107.378,1,1,0
-19.778,-111.278,-107.378,1,1,0
-19.779,-111.279,-107.379,1,1,0
-19.78,-111.28,-107.38,1,1,0
-19.78,-111.28,-107.38,1,1,0
-19.78,-111.28,-107.38,1,1,0
-19.78,-111.28,-107.38,1,1,0
-19.781,-111.281,-107.381,1,1,0
-19.782,-111.282,-107.382,1,1,0
-19.782,-111.282,-107.382,1,1,0
-19.783,-111.283,-107.383,1,1,0
-19.784,-111.284,-107.384,1,1,0
-19.784,-111.284,-107.384,1,1,0
-19.785,-111.285,-107.385,1,1,0
-19.786,-111.286,-107.386,1,1,0
-19.786,-111.286,-107.386,1,1,0
-19.787,-111.287,-107.387,1,1,0
-19.788,-111.288,-107.388,1,1,0
-19.788,-111.288,-107.388,1,1,0
-19.789,-111.289,-107.389,1,1,0
-19.79,-111.29,-107.39,1,1,0
-19.79,-111.29,-107.39,1,1,0
-19.79,-111.29,-107.39,1,1,0
-19.791,-111.291,-107.391,1,1,0
-19.792,-111.292,-107.392,1,1,0
-19.792,-111.292,-107.392,1,1,0
-19.793,-111.293,-107.393,1,1,0
-19.794,-111.294,-107.394,1,1,0
-19.794,-111.294,-107.394,1,1,0
-19.795,-111.295,-107.395,1,1,0
-19.796,-111.296,-107.396,1,1,0
-19.796,-111.296,-107.396,1,1,0
-19.797,-111.297,-107.397,1,1,0
-19.798,-111.298,-107.398,1,1,0
-19.798,-111.298,-107.398,1,1,0
-19.799,-111.299,-107.399,1,1,0
-19.8,-111.3,-107.4,1,1,0
-19.8,-111.3,-107.4,1,1,0
-19.8,-111.3,-107.4,1,1,0
-19.8,-111.3,-107.4,1,1,0
-19.801,-111.301,-107.401,1,1,0
-19.802,-111.302,-107.402,1,1,0
-19.802,-111.302,-107.402,1,1,0
-19.803,-111.303,-107.403,1,1,0
-19.804,-111.304,-107.404,1,1,0
-19.804,-111.304,-107.404,1,1,0
-19.805,-111.305,-107.405,1,1,0
-19.806,-111.306,-107.406,1,1,0
-19.806,-111.306,-107.406,1,1,0
-19.807,-111.307,-107.407,1,1,0
-19.808,-111.308,-107.408,1,1,0
-19.808,-111.308,-107.408,1,1,0
-19.809,-111.309,-107.409,1,1,0
-19.81,-111.31,-107.41,1,1,0
-19.81,-111.31,-107.41,1,1,0
-19.81,-111.31,-107.41,1,1,0
-19.811,-111.311,-107.411,1,1,0
-19.812,-111.312,-107.412,1,1,0
-19.812,-111.312,-107.412,1,1,0
-19.813,-111.313,-107.413,1,1,0
-19.814,-111.314,-107.414,1,1,0
-19.814,-111.314,-107.414,1,1,0
-19.815,-111.315,-107.415,1,1,0
-19.816,-111.316,-107.416,1,1,0
-19.816,-111.316,-107.416,1,1,0
-19.817,-111.317,-107.417,1,1,0
-19.818,-111.318,-107.418,1,1,0
-19.818,-111.318,-107.418,1,1,0
-19.819,-111.319,-107.419,1,1,0
-19.82,-111.32,-107.42,1,1,0
-19.82,-111.32,-107.42,1,1,0
-19.82,-111.32,-107.42,1,1,0
-19.82,-111.32,-107.42,1,1,0
-19.821,-111.321,-107.421,1,1,0
-19.822,-111.322,-107.422,1,1,0
-19.822,-111.322,-107.422,1,1,0
-19.823,-111.323,-107.423,1,1,0
-19.824,-111.324,-107.424,1,1,0
-19.824,-111.324,-107.424,1,1,0
-19.825,-111.325,-107.425,1,1,0
-19.826,-111.326,-107.426,1,1,0
-19.826,-111.326,-107.426,1,1,0
-19.827,-111.327,-107.427,1,1,0
-19.828,-111.328,-107.428,1,1,0
-19.828,-111.328,-107.428,1,1,0
-19.829,-111.329,-107.429,1,1,0
-19.83,-111.33,-107.43,1,1,0
-19.83,-111.33,-107.43,1,1,0
-19.83,-111.33,-107.43,1,1,0
-19.831,-111.331,-107.431,1,1,0
-19.832,-111.332,-107.432,1,1,0
-19.832,-111.332,-107.432,1,1,0
-19.833,-111.333,-107.433,1,1,0
-19.834,-111.334,-107.434,1,1,0
-19.834,-111.334,-107.434,1,1,0
-19.835,-111.335,-107.435,1,1,0
-19.836,-111.336,-107.436,1,1,0
-19.836,-111.336,-107.436,1,1,0
-19.837,-111.337,-107.437,1,1,0
-19.838,-111.338,-107.438,1,1,0
-19.838,-111.338,-107.438,1,1,0
-19.839,-111.339,-107.439,1,1,0
-19.84,-111.34,-107.44,1,1,0
-19.84,-111.34,-107.44,1,1,0
-19.84,-111.34,-107.44,1,1,0
-19.84,-111.34,-107.44,1,1,0
-19.841,-111.341,-107.441,1,1,0
-19.842,-111.342,-107.442,1,1,0
-19.842,-111.342,-107.442,1,1,0
-19.843,-111.343,-107.443,1,1,0
-19.844,-111.344,-107.444,1,1,0
-19.844,-111.344,-107.444,1,1,0
-19.845,-111.345,-107.445,1,1,0
-19.846,-111.346,-107.446,1,1,0
-19.846,-111.346,-107.446,1,1,0
-19.847,-111.347,-107.447,1,1,0
-19.848,-111.348,-107.448,1,1,0
-19.848,-111.348,-107.448,1,1,0
-19.849,-111.349,-107.449,1,1,0
-19.85,-111.35,-107.45,1,1,0
-19.85,-111.35,-107.45,1,1,0
